stamp,seq_tw,drone_position_x,drone_position_y,drone_position_z,drone_position_qx,drone_position_qy,drone_position_qz,drone_position_qw,yolo_label,yolo_xmin,yolo_xmax,yolo_ymin,yolo_ymax,yolo_confidence,object_global_position_2d_x,object_global_position_2d_y,object_global_position_2d_z
1628079785.341458,1424,-0.701840,0.618123,-0.566451,-0.013553,-0.041852,0.001677,0.999031,soldier,303,342,191,313,0.989875,9.205100,0.552881,0.000000
1628079785.408574,1425,-0.698942,0.618712,-0.576894,-0.011657,-0.042061,-0.000592,0.999047,soldier,303,343,192,313,0.989860,9.207237,0.507021,0.000000
1628079785.474813,1426,-0.697648,0.620155,-0.584405,-0.010658,-0.041609,-0.002455,0.999074,soldier,300,341,192,312,0.956254,9.206710,0.497361,0.000000
1628079785.542001,1427,-0.705695,0.630240,-0.596797,-0.010553,-0.038243,-0.003369,0.999207,soldier,297,337,191,312,0.992010,9.043498,0.542297,0.000000
1628079785.608260,1428,-0.703229,0.634470,-0.600962,-0.011793,-0.032741,-0.003107,0.999389,soldier,296,336,190,307,0.985795,9.210898,0.577303,0.000000
1628079785.674789,1429,-0.702347,0.634468,-0.604839,-0.011564,-0.030574,-0.002604,0.999462,soldier,297,335,186,304,0.955182,9.211526,0.587847,0.000000
1628079785.741458,1430,-0.704549,0.642378,-0.613216,-0.011020,-0.028124,-0.002027,0.999542,soldier,297,336,179,293,0.959584,9.044653,0.583919,0.000000
1628079785.808144,1431,-0.704123,0.641098,-0.619216,-0.010406,-0.026581,-0.000853,0.999592,soldier,298,337,173,294,0.979217,9.044790,0.605730,0.000000
1628079785.875312,1432,-0.702529,0.641438,-0.622975,-0.009759,-0.023089,-0.000931,0.999685,soldier,301,341,174,291,0.948927,9.210930,0.550737,0.000000
1628079785.941681,1433,-0.698682,0.640979,-0.622380,-0.008797,-0.019058,-0.001665,0.999778,soldier,301,341,170,293,0.946870,9.059712,0.535693,0.000000
1628079786.008119,1434,-0.700679,0.649557,-0.628626,-0.007609,-0.015809,-0.003678,0.999839,soldier,302,340,166,287,0.910673,9.219585,0.502110,0.000000
1628079786.074786,1435,-0.700084,0.650096,-0.631506,-0.006248,-0.015233,-0.003331,0.999859,soldier,298,337,159,275,0.977319,9.216654,0.562347,0.000000
1628079786.141447,1436,-0.702511,0.646816,-0.636869,-0.005908,-0.018692,-0.001519,0.999807,soldier,298,337,154,275,0.990819,9.206519,0.595622,0.000000
1628079786.208127,1437,-0.702500,0.647442,-0.636939,-0.005692,-0.018632,-0.001313,0.999809,soldier,298,337,155,276,0.989297,9.207642,0.599694,0.000000
1628079786.274926,1438,-0.701387,0.646873,-0.637897,-0.006317,-0.018786,-0.001387,0.999803,soldier,299,338,155,279,0.971177,9.048807,0.573297,0.000000
1628079786.341446,1439,-0.701989,0.648400,-0.639549,-0.006966,-0.019774,-0.002377,0.999777,soldier,301,341,157,279,0.944599,9.207677,0.528489,0.000000
1628079786.408115,1440,-0.701931,0.647554,-0.640078,-0.007003,-0.020722,-0.002822,0.999757,soldier,299,337,160,275,0.941556,9.044468,0.547201,0.000000
1628079786.474788,1441,-0.701763,0.649817,-0.637624,-0.007525,-0.022455,-0.003660,0.999713,soldier,298,337,166,281,0.946216,9.206498,0.556813,0.000000
1628079786.541476,1442,-0.701135,0.649521,-0.637915,-0.007648,-0.022983,-0.003972,0.999699,soldier,298,336,165,283,0.975684,9.206133,0.550571,0.000000
1628079786.608384,1443,-0.703982,0.651232,-0.638562,-0.007476,-0.024672,-0.003870,0.999660,soldier,297,336,167,281,0.983356,9.200259,0.554334,0.000000
1628079786.674797,1444,-0.703895,0.651019,-0.638683,-0.007224,-0.025481,-0.003901,0.999642,soldier,296,336,167,283,0.987841,9.039932,0.580244,0.000000
1628079786.742121,1445,-0.703400,0.650783,-0.639076,-0.006906,-0.026052,-0.003080,0.999632,soldier,297,336,168,285,0.987369,9.040687,0.569589,0.000000
1628079786.808124,1446,-0.705312,0.652640,-0.639957,-0.006803,-0.026711,-0.004681,0.999609,soldier,296,337,171,284,0.988745,9.197710,0.538290,0.000000
1628079786.874797,1447,-0.705134,0.653161,-0.641182,-0.006653,-0.025775,-0.004621,0.999635,soldier,296,337,171,283,0.988294,9.039122,0.541522,0.000000
1628079786.941451,1448,-0.705384,0.653694,-0.641609,-0.006576,-0.025441,-0.004683,0.999644,soldier,295,335,173,283,0.990235,9.041246,0.591880,0.000000
1628079787.008122,1449,-0.704722,0.653016,-0.641857,-0.006395,-0.025061,-0.003927,0.999658,soldier,296,336,171,284,0.991465,9.041136,0.580279,0.000000
1628079787.074792,1450,-0.705943,0.654050,-0.642729,-0.006230,-0.022299,-0.003676,0.999725,soldier,295,336,171,282,0.989360,9.205117,0.584534,0.000000
1628079787.141448,1451,-0.705102,0.653330,-0.642814,-0.006675,-0.020254,-0.005577,0.999757,soldier,298,336,170,284,0.970780,9.208573,0.520136,0.000000
1628079787.208114,1452,-0.706001,0.654170,-0.643920,-0.006946,-0.018224,-0.004346,0.999800,soldier,295,335,168,278,0.972036,9.048990,0.599436,0.000000
1628079787.274805,1453,-0.705416,0.653564,-0.644159,-0.006987,-0.018787,-0.004599,0.999789,soldier,296,335,158,275,0.990040,9.204128,0.568722,0.000000
1628079787.341765,1454,-0.707802,0.655022,-0.645304,-0.007027,-0.018082,-0.004540,0.999802,soldier,296,336,159,275,0.988566,9.204003,0.570917,0.000000
1628079787.408112,1455,-0.707479,0.654521,-0.645396,-0.007016,-0.018352,-0.004570,0.999797,soldier,295,335,160,274,0.988591,9.204084,0.596022,0.000000
1628079787.474784,1456,-0.707108,0.654513,-0.645720,-0.007078,-0.018597,-0.004358,0.999793,soldier,296,335,159,274,0.989934,9.203804,0.574185,0.000000
1628079787.541451,1457,-0.707290,0.654929,-0.646447,-0.007104,-0.018131,-0.004349,0.999801,soldier,296,335,160,273,0.987346,9.204462,0.574741,0.000000
1628079787.608116,1458,-0.706514,0.654412,-0.646571,-0.007133,-0.018553,-0.004196,0.999794,soldier,296,336,159,274,0.989796,9.043943,0.578620,0.000000
1628079787.674809,1459,-0.707580,0.656300,-0.647434,-0.007142,-0.018116,-0.004313,0.999801,soldier,296,336,160,274,0.988767,9.204205,0.576875,0.000000
1628079787.741468,1460,-0.706837,0.655834,-0.647543,-0.007163,-0.018409,-0.004241,0.999796,soldier,296,335,159,275,0.989052,9.204434,0.577911,0.000000
1628079787.808127,1461,-0.709458,0.657969,-0.648475,-0.007227,-0.018168,-0.004221,0.999800,soldier,296,336,159,275,0.990246,9.041676,0.581760,0.000000
1628079787.874796,1462,-0.709169,0.657804,-0.648481,-0.007243,-0.018253,-0.004203,0.999798,soldier,296,335,160,274,0.988001,9.202390,0.580741,0.000000
1628079787.941453,1463,-0.708961,0.658313,-0.648831,-0.007269,-0.018377,-0.004133,0.999796,soldier,296,335,159,275,0.989955,9.202387,0.582678,0.000000
1628079788.008138,1464,-0.712088,0.658916,-0.649975,-0.007242,-0.018218,-0.004236,0.999799,soldier,296,335,159,274,0.989142,9.038955,0.582438,0.000000
1628079788.074790,1465,-0.712025,0.659416,-0.650215,-0.007279,-0.018430,-0.004196,0.999795,soldier,296,336,159,274,0.989701,9.038651,0.583807,0.000000
1628079788.141469,1466,-0.712448,0.660008,-0.650757,-0.007311,-0.018231,-0.004166,0.999798,soldier,296,336,159,275,0.989345,9.038583,0.584999,0.000000
1628079788.208118,1467,-0.711387,0.659467,-0.650871,-0.007345,-0.018323,-0.003986,0.999797,soldier,295,336,160,274,0.989388,9.200082,0.586851,0.000000
1628079788.274787,1468,-0.711467,0.659650,-0.651469,-0.007344,-0.018218,-0.003924,0.999799,soldier,296,336,160,274,0.989681,9.200199,0.588257,0.000000
1628079788.341448,1469,-0.712560,0.660471,-0.652293,-0.007345,-0.018194,-0.003965,0.999800,soldier,296,335,160,273,0.988457,9.038569,0.589439,0.000000
1628079788.408108,1470,-0.714315,0.661886,-0.653049,-0.007359,-0.018187,-0.003923,0.999800,soldier,296,336,159,274,0.990952,9.036833,0.591683,0.000000
1628079788.474781,1471,-0.714995,0.662562,-0.653384,-0.007350,-0.018210,-0.003994,0.999799,soldier,296,335,160,274,0.989833,9.196676,0.589777,0.000000
1628079788.541460,1472,-0.714201,0.662101,-0.653513,-0.007373,-0.018284,-0.003834,0.999798,soldier,296,336,159,274,0.989764,9.197362,0.592554,0.000000
1628079788.608136,1473,-0.717339,0.663200,-0.654483,-0.007358,-0.018267,-0.003983,0.999798,soldier,296,336,159,274,0.990007,9.033659,0.591828,0.000000
1628079788.674809,1474,-0.716647,0.662660,-0.654535,-0.007392,-0.018298,-0.003861,0.999798,soldier,295,336,160,273,0.990197,9.034316,0.593731,0.000000
1628079788.741465,1475,-0.716334,0.662472,-0.654695,-0.007426,-0.018246,-0.003705,0.999799,soldier,296,336,160,274,0.990828,9.034742,0.596625,0.000000
1628079788.808121,1476,-0.716338,0.662835,-0.655100,-0.007448,-0.018205,-0.003697,0.999800,soldier,296,336,159,274,0.989701,9.034813,0.597180,0.000000
1628079788.874784,1477,-0.716231,0.663397,-0.655515,-0.007478,-0.018246,-0.003667,0.999799,soldier,296,336,159,274,0.988981,9.195425,0.597304,0.000000
1628079788.941457,1478,-0.717197,0.664676,-0.656392,-0.007492,-0.018194,-0.003715,0.999800,soldier,296,336,160,274,0.989210,9.194545,0.597644,0.000000
1628079789.008175,1479,-0.718857,0.665864,-0.656856,-0.007531,-0.018294,-0.003684,0.999797,soldier,296,335,159,274,0.989546,9.192710,0.599518,0.000000
1628079789.074823,1480,-0.718794,0.666370,-0.657379,-0.007544,-0.018227,-0.003638,0.999799,soldier,296,335,160,274,0.989470,9.192901,0.600946,0.000000
1628079789.141469,1481,-0.718412,0.667060,-0.657887,-0.007588,-0.018231,-0.003604,0.999799,soldier,296,335,159,274,0.990263,9.032706,0.603420,0.000000
1628079789.208116,1482,-0.721453,0.667156,-0.658760,-0.007562,-0.018331,-0.003632,0.999797,soldier,295,336,160,273,0.990156,9.190055,0.601880,0.000000
1628079789.274782,1483,-0.721241,0.667840,-0.659191,-0.007600,-0.018291,-0.003596,0.999797,soldier,295,336,160,273,0.990330,9.190345,0.603345,0.000000
1628079789.341455,1484,-0.721787,0.668451,-0.659573,-0.007597,-0.018326,-0.003621,0.999797,soldier,296,335,160,274,0.990555,9.029162,0.604508,0.000000
1628079789.408115,1485,-0.720815,0.668145,-0.659812,-0.007641,-0.018238,-0.003463,0.999798,soldier,296,336,159,274,0.989994,9.030312,0.607337,0.000000
1628079789.474831,1486,-0.721018,0.668534,-0.660359,-0.007650,-0.018274,-0.003465,0.999798,soldier,296,336,159,274,0.990686,9.190617,0.606703,0.000000
1628079789.541467,1487,-0.721859,0.669123,-0.661093,-0.007649,-0.018269,-0.003476,0.999798,soldier,296,336,160,274,0.990253,9.029211,0.608068,0.000000
1628079789.608207,1488,-0.723618,0.670189,-0.661465,-0.007647,-0.018335,-0.003426,0.999797,soldier,296,336,160,274,0.990739,9.027342,0.610126,0.000000
1628079789.674786,1489,-0.723299,0.671038,-0.661928,-0.007689,-0.018296,-0.003407,0.999797,soldier,296,336,159,274,0.990760,9.027733,0.611395,0.000000
1628079789.741611,1490,-0.723324,0.671583,-0.662532,-0.007698,-0.018281,-0.003367,0.999798,soldier,296,335,160,273,0.990588,9.188312,0.611757,0.000000
1628079789.808116,1491,-0.726535,0.671890,-0.663147,-0.007659,-0.018416,-0.003422,0.999795,soldier,296,336,159,275,0.990982,9.184851,0.610948,0.000000
1628079789.874793,1492,-0.726630,0.672508,-0.663526,-0.007672,-0.018374,-0.003408,0.999796,soldier,296,336,159,274,0.990766,9.184834,0.611852,0.000000
1628079789.945207,1493,-0.726270,0.672307,-0.663576,-0.007685,-0.018359,-0.003268,0.999797,soldier,296,336,159,274,0.990718,9.185239,0.614448,0.000000
1628079790.008118,1494,-0.726558,0.672841,-0.664107,-0.007692,-0.018328,-0.003245,0.999797,soldier,296,336,159,274,0.990567,9.024437,0.616367,0.000000
1628079790.074929,1495,-0.726246,0.673524,-0.664721,-0.007715,-0.018291,-0.003202,0.999798,soldier,296,336,159,274,0.990265,9.185393,0.617012,0.000000
1628079790.141465,1496,-0.727698,0.673644,-0.665454,-0.007690,-0.018333,-0.003209,0.999797,soldier,296,336,159,275,0.990985,9.023294,0.617866,0.000000
1628079790.208196,1497,-0.729111,0.674712,-0.665594,-0.007695,-0.018350,-0.003208,0.999797,soldier,296,336,160,274,0.989100,9.021849,0.618970,0.000000
1628079790.274792,1498,-0.729175,0.675457,-0.666102,-0.007719,-0.018338,-0.003177,0.999797,soldier,296,336,159,275,0.989845,9.021812,0.620354,0.000000
1628079790.341481,1499,-0.729054,0.676395,-0.666617,-0.007743,-0.018293,-0.003165,0.999798,soldier,296,336,159,274,0.989919,9.182586,0.620651,0.000000
1628079790.408211,1500,-0.732168,0.676817,-0.667192,-0.007708,-0.018421,-0.003230,0.999795,soldier,296,336,159,274,0.990276,9.018665,0.620685,0.000000
1628079790.474809,1501,-0.732192,0.677668,-0.667593,-0.007727,-0.018392,-0.003214,0.999796,soldier,296,336,159,274,0.990606,9.179264,0.620945,0.000000
1628079790.541469,1502,-0.732034,0.677310,-0.667749,-0.007729,-0.018380,-0.003077,0.999796,soldier,296,335,159,274,0.989935,9.018891,0.624172,0.000000
1628079790.608917,1503,-0.731847,0.678119,-0.668308,-0.007778,-0.018334,-0.003010,0.999797,soldier,296,336,159,274,0.989619,9.179740,0.625506,0.000000
1628079790.674783,1504,-0.732264,0.678625,-0.668915,-0.007763,-0.018327,-0.003010,0.999797,soldier,296,336,159,275,0.990216,9.179334,0.625992,0.000000
1628079790.741468,1505,-0.733318,0.678970,-0.669299,-0.007752,-0.018365,-0.003030,0.999797,soldier,296,336,159,275,0.991312,9.178211,0.625928,0.000000
1628079790.808377,1506,-0.734840,0.679856,-0.669525,-0.007746,-0.018402,-0.003001,0.999796,soldier,296,336,159,275,0.990327,9.016056,0.628243,0.000000
1628079790.874784,1507,-0.734809,0.680692,-0.669982,-0.007769,-0.018380,-0.002983,0.999796,soldier,296,336,159,275,0.991044,9.016128,0.629450,0.000000
1628079790.941452,1508,-0.735144,0.681410,-0.670536,-0.007779,-0.018375,-0.002996,0.999796,soldier,296,336,159,274,0.990687,9.015799,0.629942,0.000000
1628079791.008121,1509,-0.737880,0.681842,-0.671085,-0.007765,-0.018474,-0.002999,0.999795,soldier,296,336,159,275,0.989424,9.173456,0.629463,0.000000
1628079791.074794,1510,-0.738062,0.682514,-0.671489,-0.007777,-0.018447,-0.002955,0.999795,soldier,296,336,159,275,0.990456,9.012759,0.631853,0.000000
1628079791.141451,1511,-0.738073,0.682525,-0.671429,-0.007761,-0.018440,-0.002900,0.999796,soldier,296,336,159,274,0.989919,9.173336,0.632098,0.000000
1628079791.208123,1512,-0.737855,0.682943,-0.672122,-0.007799,-0.018412,-0.002780,0.999796,soldier,296,335,159,275,0.990451,9.173618,0.634948,0.000000
1628079791.274784,1513,-0.737859,0.683884,-0.672705,-0.007821,-0.018386,-0.002781,0.999797,soldier,296,335,159,275,0.990139,9.173661,0.635881,0.000000
1628079791.341457,1514,-0.739078,0.684213,-0.673104,-0.007780,-0.018439,-0.002813,0.999796,soldier,296,336,159,274,0.990797,9.172343,0.635532,0.000000
1628079791.408114,1515,-0.740164,0.685245,-0.673275,-0.007796,-0.018456,-0.002784,0.999795,soldier,296,335,159,275,0.989780,9.010661,0.637946,0.000000
1628079791.474787,1516,-0.740424,0.686058,-0.673848,-0.007812,-0.018442,-0.002805,0.999795,soldier,296,336,159,274,0.990575,9.170992,0.637580,0.000000
1628079791.541461,1517,-0.740091,0.686959,-0.674535,-0.007841,-0.018414,-0.002727,0.999796,soldier,296,335,159,275,0.991155,9.171384,0.640067,0.000000
1628079791.674827,1518,-0.743583,0.688130,-0.675336,-0.007836,-0.018515,-0.002803,0.999794,soldier,296,335,159,275,0.990598,9.007135,0.640526,0.000000
1628079791.741493,1519,-0.743273,0.687898,-0.675477,-0.007847,-0.018497,-0.002662,0.999795,soldier,296,335,159,274,0.989653,9.168061,0.642321,0.000000
1628079791.808138,1520,-0.743465,0.689139,-0.676181,-0.007847,-0.018480,-0.002697,0.999795,soldier,296,335,159,274,0.991002,9.007327,0.643616,0.000000
1628079791.874814,1521,-0.743943,0.689786,-0.676797,-0.007865,-0.018496,-0.002679,0.999794,soldier,296,335,159,274,0.990566,9.167389,0.643892,0.000000
1628079791.941454,1522,-0.745427,0.690555,-0.676738,-0.007832,-0.018546,-0.002819,0.999793,soldier,296,335,159,275,0.990415,9.165799,0.641854,0.000000
1628079792.008287,1523,-0.746024,0.691213,-0.677298,-0.007849,-0.018544,-0.002600,0.999794,soldier,296,335,159,274,0.991315,9.165231,0.646877,0.000000
1628079792.141480,1524,-0.746759,0.693668,-0.678454,-0.007856,-0.018556,-0.002717,0.999793,soldier,296,335,159,274,0.990090,9.164462,0.647014,0.000000
1628079792.208128,1525,-0.750314,0.695056,-0.679112,-0.007813,-0.018676,-0.002903,0.999791,soldier,296,335,159,275,0.989906,9.000106,0.645496,0.000000
1628079792.274801,1526,-0.749722,0.694734,-0.679500,-0.007860,-0.018652,-0.002712,0.999791,soldier,296,336,159,274,0.989629,9.000762,0.648968,0.000000
1628079792.341469,1527,-0.749201,0.694648,-0.679734,-0.007868,-0.018620,-0.002558,0.999792,soldier,296,335,160,274,0.989617,9.161921,0.651196,0.000000
1628079792.474861,1528,-0.750393,0.696529,-0.680936,-0.007872,-0.018629,-0.002666,0.999792,soldier,296,335,159,274,0.990992,9.000137,0.651679,0.000000
1628079792.608117,1529,-0.752438,0.699419,-0.681588,-0.007873,-0.018642,-0.002677,0.999792,soldier,296,335,159,274,0.990797,8.998068,0.654356,0.000000
1628079792.674781,1530,-0.753111,0.700728,-0.681967,-0.007874,-0.018646,-0.002799,0.999791,soldier,296,335,159,274,0.990921,8.997375,0.653270,0.000000
1628079792.741452,1531,-0.752165,0.700584,-0.682630,-0.007904,-0.018610,-0.002578,0.999792,soldier,296,335,159,274,0.990569,8.998408,0.657480,0.000000
1628079792.808159,1532,-0.756216,0.702136,-0.682866,-0.007843,-0.018746,-0.002827,0.999790,soldier,296,335,159,275,0.990554,8.994089,0.654111,0.000000
1628079792.874785,1533,-0.755730,0.701945,-0.683242,-0.007872,-0.018730,-0.002678,0.999790,soldier,296,336,159,274,0.990686,9.155180,0.656121,0.000000
1628079792.941444,1534,-0.756111,0.702837,-0.683863,-0.007866,-0.018730,-0.002633,0.999790,soldier,296,335,159,274,0.990714,8.994243,0.658624,0.000000
1628079793.008125,1535,-0.755992,0.702800,-0.683953,-0.007869,-0.018727,-0.002605,0.999790,soldier,295,336,160,273,0.991449,9.154930,0.658429,0.000000
1628079793.074785,1536,-0.757305,0.703783,-0.684307,-0.007842,-0.018772,-0.002635,0.999790,soldier,296,335,159,274,0.991594,9.153534,0.658769,0.000000
1628079793.141454,1537,-0.759108,0.705021,-0.684043,-0.007796,-0.018829,-0.002774,0.999788,soldier,296,336,159,274,0.990747,9.151612,0.657197,0.000000
1628079793.208126,1538,-0.758477,0.704690,-0.684481,-0.007834,-0.018815,-0.002609,0.999789,soldier,296,335,159,274,0.990922,9.152286,0.660194,0.000000
1628079793.274783,1539,-0.759630,0.707004,-0.685667,-0.007842,-0.018825,-0.002737,0.999788,soldier,296,335,159,274,0.990565,9.151102,0.659974,0.000000
1628079793.341484,1540,-0.759053,0.706802,-0.686171,-0.007857,-0.018802,-0.002602,0.999789,soldier,296,335,159,275,0.990675,8.991176,0.663205,0.000000
1628079793.408126,1541,-0.762337,0.708601,-0.686729,-0.007871,-0.018884,-0.002739,0.999787,soldier,296,335,159,274,0.989787,9.148288,0.661587,0.000000
1628079793.474813,1542,-0.762713,0.708949,-0.686432,-0.007836,-0.018897,-0.002795,0.999787,soldier,296,335,159,275,0.990972,9.147882,0.660786,0.000000
1628079793.541468,1543,-0.762138,0.708676,-0.686979,-0.007884,-0.018872,-0.002599,0.999787,soldier,296,335,159,274,0.990296,9.148524,0.664470,0.000000
1628079793.608164,1544,-0.763522,0.711064,-0.688122,-0.007899,-0.018892,-0.002752,0.999787,soldier,296,335,159,274,0.991336,8.986530,0.664603,0.000000
1628079793.674767,1545,-0.763009,0.710900,-0.688669,-0.007921,-0.018876,-0.002627,0.999787,soldier,296,336,159,274,0.991815,9.147643,0.666182,0.000000
1628079793.741462,1546,-0.763586,0.711200,-0.687964,-0.007900,-0.018894,-0.002642,0.999787,soldier,296,335,160,274,0.990340,9.147031,0.666169,0.000000
1628079793.808139,1547,-0.764754,0.712282,-0.687821,-0.007876,-0.018929,-0.002652,0.999786,soldier,296,335,159,275,0.991345,9.145798,0.667010,0.000000
1628079793.874804,1548,-0.765166,0.713455,-0.688650,-0.007878,-0.018951,-0.002661,0.999786,soldier,296,335,159,274,0.989858,8.984790,0.668754,0.000000
1628079793.941420,1549,-0.768740,0.715550,-0.689070,-0.007823,-0.019089,-0.002862,0.999783,soldier,296,335,159,274,0.990388,9.141497,0.666071,0.000000
1628079794.008115,1550,-0.768455,0.715332,-0.689408,-0.007845,-0.019082,-0.002744,0.999783,soldier,296,335,160,274,0.990430,8.981259,0.668982,0.000000
1628079794.074786,1551,-0.768822,0.716499,-0.690179,-0.007831,-0.019068,-0.002733,0.999784,soldier,296,335,159,275,0.991027,8.980917,0.670348,0.000000
1628079794.141834,1552,-0.769328,0.717788,-0.690918,-0.007846,-0.019086,-0.002790,0.999783,soldier,296,335,159,274,0.990396,9.140923,0.669754,0.000000
1628079794.208131,1553,-0.769952,0.718707,-0.691986,-0.007868,-0.019107,-0.002771,0.999783,soldier,296,335,159,274,0.990984,8.979712,0.671864,0.000000
1628079794.275358,1554,-0.769772,0.718611,-0.692244,-0.007877,-0.019105,-0.002703,0.999783,soldier,296,335,159,274,0.990645,8.979903,0.673117,0.000000
1628079794.341454,1555,-0.770259,0.719030,-0.691366,-0.007875,-0.019101,-0.002721,0.999783,soldier,296,336,159,274,0.991050,8.979422,0.673173,0.000000
1628079794.408116,1556,-0.772403,0.721628,-0.691618,-0.007838,-0.019154,-0.002901,0.999782,soldier,296,335,159,274,0.991192,8.977162,0.672207,0.000000
1628079794.474784,1557,-0.771976,0.721354,-0.692154,-0.007862,-0.019138,-0.002743,0.999782,soldier,296,335,159,274,0.990430,8.977636,0.675047,0.000000
1628079794.541476,1558,-0.775484,0.723700,-0.692436,-0.007821,-0.019271,-0.003004,0.999779,soldier,296,336,159,274,0.990993,8.973859,0.672277,0.000000
1628079794.608133,1559,-0.775212,0.723329,-0.692922,-0.007835,-0.019265,-0.002859,0.999780,soldier,296,335,159,274,0.990600,8.974159,0.674752,0.000000
1628079794.674797,1560,-0.775824,0.724459,-0.693725,-0.007842,-0.019282,-0.002828,0.999779,soldier,296,335,159,274,0.990101,8.973520,0.676502,0.000000
1628079794.741497,1561,-0.775675,0.724303,-0.693979,-0.007854,-0.019276,-0.002770,0.999780,soldier,296,336,159,274,0.989890,8.973686,0.677479,0.000000
1628079794.808116,1562,-0.777034,0.726657,-0.695618,-0.007894,-0.019321,-0.002893,0.999778,soldier,296,335,160,274,0.990422,9.132776,0.676685,0.000000
1628079794.874787,1563,-0.777608,0.728026,-0.694005,-0.007889,-0.019332,-0.003045,0.999777,soldier,296,335,159,274,0.990342,9.132164,0.675047,0.000000
1628079794.941530,1564,-0.777207,0.727647,-0.694592,-0.007915,-0.019327,-0.002869,0.999778,soldier,296,335,160,274,0.991190,8.972050,0.678992,0.000000
1628079795.008131,1565,-0.779240,0.730106,-0.695428,-0.007900,-0.019377,-0.002958,0.999777,soldier,296,335,159,274,0.991132,9.130459,0.678881,0.000000
1628079795.074799,1566,-0.780086,0.731715,-0.695789,-0.007900,-0.019394,-0.003119,0.999776,soldier,296,335,159,275,0.990416,9.129564,0.677280,0.000000
1628079795.141449,1567,-0.779752,0.731427,-0.696427,-0.007932,-0.019397,-0.002969,0.999776,soldier,296,335,159,274,0.991230,8.969368,0.680862,0.000000
1628079795.208127,1568,-0.782984,0.733629,-0.696923,-0.007941,-0.019487,-0.003108,0.999774,soldier,296,335,159,274,0.990764,8.965958,0.680373,0.000000
1628079795.274792,1569,-0.782910,0.733515,-0.697157,-0.007954,-0.019498,-0.003045,0.999774,soldier,296,335,159,274,0.990885,8.966018,0.681505,0.000000
1628079795.341460,1570,-0.783096,0.733534,-0.697109,-0.007933,-0.019517,-0.003010,0.999774,soldier,296,335,159,275,0.990590,9.126339,0.681346,0.000000
1628079795.408127,1571,-0.783720,0.734682,-0.698237,-0.007958,-0.019520,-0.003007,0.999773,soldier,296,335,159,275,0.990682,9.125711,0.682589,0.000000
1628079795.474801,1572,-0.784919,0.737497,-0.696995,-0.007955,-0.019522,-0.003275,0.999772,soldier,296,335,159,274,0.990740,8.963938,0.680993,0.000000
1628079795.541470,1573,-0.784684,0.737188,-0.697562,-0.007980,-0.019527,-0.003130,0.999773,soldier,296,335,159,274,0.990619,9.124720,0.682682,0.000000
